05351121-0517209,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+11.21-05+17+20.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351214-0531388,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+12.14-05+31+38.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351236-0543184,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+12.36-05+43+18.4+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351561-0524030,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+15.61-05+24+03.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351755-0453037,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+17.55-04+53+03.7+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05353002-0434276,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+30.02-04+34+27.6+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05354311-0424556,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+43.11-04+24+55.6+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05354463-0450098,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+44.63-04+50+09.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05342626-0646093,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+26.26-06+46+09.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351798-0604430,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+17.98-06+04+43.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05352992-0644151,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+29.92-06+44+15.1+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05354337-0622195,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+43.37-06+22+19.5+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05361723-0617245,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+36+17.23-06+17+24.5+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05370100-0735469,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+37+01.00-07+35+46.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05371161-0723239,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+37+11.61-07+23+23.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05380160-0722218,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+38+01.60-07+22+21.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05402047-0911572,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+40+20.47-09+11+57.2+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05405530-0813169,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+40+55.30-08+13+16.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05411524-0752111,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+41+15.24-07+52+11.1+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05413037-0912268,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+41+30.37-09+12+26.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05413338-0759562,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+41+33.38-07+59+56.2+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05420151-0756153,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+42+01.51-07+56+15.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05422393-0809459,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+42+23.93-08+09+45.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05341347-0423539,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+13.47-04+23+53.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05344556-0529209,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+45.56-05+29+20.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05345431-0454129,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+54.31-04+54+12.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351352-0527286,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+13.52-05+27+28.6+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05352147-0557421,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+21.47-05+57+42.1+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05354261-0526083,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+42.61-05+26+08.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05335130-0451477,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+33+51.30-04+51+47.7+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05343903-0455288,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+39.03-04+55+28.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05344823-0447401,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+48.23-04+47+40.1+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05350200-0520550,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+02.00-05+20+55.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05350463-0509557,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+04.63-05+09+55.7+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05352349-0520016,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+23.49-05+20+01.6+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05363704-0504412,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+36+37.04-05+04+41.2+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05365078-0459334,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+36+50.78-04+59+33.4+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
